"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72408013739","2020-05-13T23:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","40","50","0.00","","","","68","30.30","CLR:00","30.28","10.00","45","020","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/13/20 23:54:02 METAR KPHL 140454Z 02003KT 10SM CLR 10/04 A3031 RMK AO2 SLP262 T01000044 401890050","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T00:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","40","48","0.00","","-0.00","1","74","30.30","CLR:00","30.28","10.00","44","080","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11405/14/20 00:54:02 METAR KPHL 140554Z 08003KT 10SM CLR 09/04 A3031 RMK AO2 SLP262 T00890044 10172 20083 51001 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T01:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","41","47","0.00","","","","80","30.31","FEW:02 280","30.28","10.00","44","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/14/20 01:54:02 METAR KPHL 140654Z 00000KT 10SM FEW280 08/05 A3031 RMK AO2 SLP264 T00830050 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T02:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","40","46","0.00","","","","79","30.32","CLR:00","30.29","10.00","43","090","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/14/20 02:54:02 METAR KPHL 140754Z 09004KT 10SM CLR 08/04 A3032 RMK AO2 SLP266 T00780044 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T03:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","40","46","0.00","","-0.01","1","79","30.32","SCT:04 280","30.29","10.00","43","040","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/14/20 03:54:02 METAR KPHL 140854Z 04003KT 10SM SCT280 08/04 A3032 RMK AO2 SLP266 T00780044 51004 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T04:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","42","46","0.00","","","","86","30.32","BKN:07 280","30.29","10.00","44","110","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/14/20 04:54:02 METAR KPHL 140954Z 11003KT 10SM BKN280 08/06 A3032 RMK AO2 SLP266 T00780056 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T05:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.33","43","49","0.00","","","","80","30.33","BKN:07 260","30.30","10.00","46","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/14/20 05:54:02 METAR KPHL 141054Z 00000KT 10SM BKN260 09/06 A3033 RMK AO2 SLP270 T00940061 $ (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T06:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.33","41","52","0.00","","-0.01","3","66","30.33","SCT:04 260","30.30","10.00","47","070","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11905/14/20 06:54:02 METAR KPHL 141154Z 07005KT 10SM SCT260 11/05 A3033 RMK AO2 SLP271 T01110050 10111 20067 53005 $ (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T07:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.33","42","57","0.00","","","","58","30.33","SCT:04 260","30.30","10.00","50","060","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/14/20 07:54:02 METAR KPHL 141254Z 06003KT 10SM SCT260 14/06 A3033 RMK AO2 SLP271 T01390056 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T08:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","43","62","0.00","","","","50","30.31","FEW:02 200 FEW:02 280","30.28","10.00","52","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/14/20 08:54:02 METAR KPHL 141354Z 00000KT 10SM FEW200 FEW280 17/06 A3031 RMK AO2 SLP264 T01670061 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T09:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.29","44","65","0.00","","+0.04","8","47","30.29","FEW:02 200 FEW:02 280","30.26","10.00","54","VRB","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/14/20 09:54:02 METAR KPHL 141454Z VRB03KT 10SM FEW200 FEW280 18/07 A3029 RMK AO2 SLP257 T01830067 58014 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T10:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","43","69","0.00","","","","39","30.25","FEW:02 55 FEW:02 280","30.22","10.00","55","190","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/14/20 10:54:02 METAR KPHL 141554Z 19009KT 10SM FEW055 FEW280 21/06 A3025 RMK AO2 SLP244 T02060061 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T11:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.23","36","73","0.00","","","","26","30.23","FEW:02 60 SCT:04 280","30.20","10.00","54","220","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/14/20 11:54:02 METAR KPHL 141654Z 22014KT 10SM FEW060 SCT280 23/02 A3023 RMK AO2 SLP236 T02280022 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T12:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20","42","73","0.00","","+0.09","6","33","30.19","FEW:02 70 SCT:04 85 SCT:04 280","30.17","10.00","57","220","30","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15205/14/20 12:54:02 METAR KPHL 141754Z 22016G26KT 10SM FEW070 SCT085 SCT280 23/06 A3020 RMK AO2 PK WND 23026/1747 SLP225 T02280056 10228 20111 56032 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T13:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.17","42","72","0.00","","","","34","30.16","BKN:07 70 BKN:07 85 BKN:07 280","30.14","10.00","56","210","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/14/20 13:54:02 METAR KPHL 141854Z 21010KT 10SM BKN070 BKN085 BKN280 22/06 A3017 RMK AO2 SLP215 T02220056 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T14:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.16","43","71","0.00","","","","36","30.15","BKN:07 50 OVC:08 70","30.13","10.00","56","210","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/14/20 14:54:02 METAR KPHL 141954Z 21013KT 10SM BKN050 OVC070 22/06 A3016 RMK AO2 SLP211 T02170061 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T15:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.13","43","70","0.00","","+0.07","6","38","30.12","OVC:08 55","30.10","10.00","56","210","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10405/14/20 15:54:02 METAR KPHL 142054Z 21011KT 10SM OVC055 21/06 A3013 RMK AO2 SLP201 T02110061 56024 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T16:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.11","46","70","0.00","","","","42","30.11","OVC:08 60","30.08","10.00","57","220","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/14/20 16:54:02 METAR KPHL 142154Z 22010KT 10SM OVC060 21/08 A3011 RMK AO2 SLP197 T02110078 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T17:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.11","49","69","0.00","","","","49","30.11","OVC:08 50","30.08","10.00","58","240","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/14/20 17:54:02 METAR KPHL 142254Z 24011KT 10SM OVC050 21/09 A3011 RMK AO2 SLP196 T02060094 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T18:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","50","68","0.00","","+0.03","6","53","30.09","SCT:04 48 OVC:08 100","30.07","10.00","58","220","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12305/14/20 18:54:02 METAR KPHL 142354Z 22007KT 10SM SCT048 OVC100 20/10 A3010 RMK AO2 SLP191 T02000100 10233 20200 56010 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T19:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","51","66","0.00","","","","59","30.10","FEW:02 100 BKN:07 140","30.07","10.00","58","220","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/14/20 19:54:01 METAR KPHL 150054Z 22006KT 10SM FEW100 BKN140 19/11 A3010 RMK AO2 SLP192 T01890106","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T20:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","51","65","0.00","","","","61","30.10","FEW:02 70 BKN:07 110","30.07","10.00","57","180","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/14/20 20:54:01 METAR KPHL 150154Z 18003KT 10SM FEW070 BKN110 18/11 A3010 RMK AO2 SLP192 T01830106","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T21:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.09","52","64","0.00","","+0.01","8","65","30.09","FEW:02 65 BKN:07 80 BKN:07 100","30.06","10.00","57","190","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/14/20 21:54:01 METAR KPHL 150254Z 19007KT 10SM FEW065 BKN080 BKN100 18/11 A3009 RMK AO2 SLP188 T01780111 58003","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T22:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","52","64","T","","","","65","30.05","SCT:04 60 BKN:07 85 OVC:08 110","30.03","10.00","57","180","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12205/14/20 22:54:02 METAR KPHL 150354Z 18008KT 10SM SCT060 BKN085 OVC110 18/11 A3006 RMK AO2 RAB08E26 SLP177 P0000 T01780111","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T23:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","53","63","0.00","","","","70","30.04","FEW:02 65 BKN:07 110 OVC:08 130","30.01","10.00","57","200","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/14/20 23:54:02 METAR KPHL 150454Z 20007KT 10SM FEW065 BKN110 OVC130 17/12 A3004 RMK AO2 SLP173 T01720117 402330067","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T00:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","54","62","0.00","","+0.07","6","75","30.01","BKN:07 120 BKN:07 150","29.99","10.00","58","210","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12905/15/20 00:54:02 METAR KPHL 150554Z 21005KT 10SM BKN120 BKN150 17/12 A3002 RMK AO2 SLP164 60000 T01670122 10200 20167 56024 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T01:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","55","64","0.00","","","","73","30.00","SCT:04 85 BKN:07 110 OVC:08 160","29.98","10.00","59","240","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/15/20 01:54:02 METAR KPHL 150654Z 24007KT 10SM SCT085 BKN110 OVC160 18/13 A3001 RMK AO2 SLP160 T01780128 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T02:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","58","64","0.01","","","","81","29.99","SCT:04 75 BKN:07 90 OVC:08 110","29.96","10.00","61","230","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12705/15/20 02:54:02 METAR KPHL 150754Z 23006KT 10SM SCT075 BKN090 OVC110 18/14 A2999 RMK AO2 RAB16E40 SLP156 P0001 T01780144 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T03:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","59","62","0.00","","+0.01","5","90","30.01","SCT:04 70 BKN:07 110 BKN:07 140","29.98","10.00","60","260","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12405/15/20 03:54:02 METAR KPHL 150854Z 26008KT 10SM SCT070 BKN110 BKN140 17/15 A3001 RMK AO2 SLP162 60001 T01670150 55002 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T04:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","60","63","0.04","-RA:02 |RA |RA","","","90","30.02","SCT:04 70 BKN:07 85 OVC:08 130","29.99","9.00","61","220","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12705/15/20 04:54:02 METAR KPHL 150954Z 22016KT 9SM -RA SCT070 BKN085 OVC130 17/16 A3002 RMK AO2 RAB01 SLP165 P0004 T01720156 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T05:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","60","64","0.01","-RA:02 |RA |RA","","","87","30.03","FEW:02 65 SCT:04 80 OVC:08 100","30.00","10.00","62","240","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13205/15/20 05:54:02 METAR KPHL 151054Z 24007KT 10SM -RA FEW065 SCT080 OVC100 18/16 A3003 RMK AO2 RAE13B41 SLP169 P0001 T01780156 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T06:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","61","64","T","","-0.04","3","90","30.05","FEW:02 85 OVC:08 100","30.02","10.00","62","240","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14805/15/20 06:54:02 METAR KPHL 151154Z 24006KT 10SM FEW085 OVC100 18/16 A3005 RMK AO2 RAE27 SLP176 P0000 60006 70006 T01780161 10178 20167 53014 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T07:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","61","65","0.00","","","","87","30.06","FEW:02 65 BKN:07 100 OVC:08 120","30.03","10.00","63","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/15/20 07:54:02 METAR KPHL 151254Z 23008KT 10SM FEW065 BKN100 OVC120 18/16 A3006 RMK AO2 SLP178 T01830161 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T08:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","62","68","0.00","","","","81","30.04","FEW:02 65 SCT:04 110 BKN:07 150","30.01","10.00","64","230","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/15/20 08:54:02 METAR KPHL 151354Z 23010KT 10SM FEW065 SCT110 BKN150 20/17 A3004 RMK AO2 SLP172 T02000167 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T09:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","61","71","0.00","","+0.02","8","71","30.03","FEW:02 100 BKN:07 160","30.00","10.00","65","220","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/15/20 09:54:02 METAR KPHL 151454Z 22011KT 10SM FEW100 BKN160 22/16 A3003 RMK AO2 SLP168 T02170161 58007 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T10:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","62","76","0.00","","","","62","30.01","FEW:02 100 BKN:07 160 BKN:07 250","29.99","10.00","67","230","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/15/20 10:54:02 METAR KPHL 151554Z 23011KT 10SM FEW100 BKN160 BKN250 24/17 A3002 RMK AO2 SLP164 T02440167 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T11:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","61","79","0.00","","","","54","29.98","FEW:02 100 SCT:04 170 BKN:07 250","29.96","10.00","68","250","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/15/20 11:54:02 METAR KPHL 151654Z 25012KT 10SM FEW100 SCT170 BKN250 26/16 A2999 RMK AO2 SLP154 T02610161 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T12:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","59","82","0.00","","+0.06","8","46","29.96","FEW:02 42 FEW:02 170 BKN:07 250","29.94","10.00","68","230","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13105/15/20 12:54:02 METAR KPHL 151754Z 23013KT 10SM FEW042 FEW170 BKN250 28/15 A2997 RMK AO2 SLP147 T02780150 10278 20178 58022 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T13:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.94","57","83","0.00","","","","41","29.94","FEW:02 50 SCT:04 250","29.91","10.00","67","220","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/15/20 13:54:02 METAR KPHL 151854Z 22012KT 10SM FEW050 SCT250 28/14 A2994 RMK AO2 SLP139 T02830139 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T14:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.92","58","84","0.00","","","","41","29.92","CLR:00","29.89","10.00","68","250","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/15/20 14:54:02 METAR KPHL 151954Z 25015KT 10SM CLR 29/14 A2992 RMK AO2 SLP131 T02890144 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T15:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.89","57","85","0.00","","+0.08","8","39","29.88","FEW:02 50","29.86","10.00","68","210","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10405/15/20 15:54:02 METAR KPHL 152054Z 21013KT 10SM FEW050 29/14 A2989 RMK AO2 SLP120 T02940139 58027 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T16:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.87","55","85","0.00","","","","36","29.87","FEW:02 60","29.84","10.00","67","220","24","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/15/20 16:54:02 METAR KPHL 152154Z 22015G21KT 10SM FEW060 29/13 A2987 RMK AO2 SLP115 T02940128 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T17:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.86","52","83","0.00","","","","34","29.86","FEW:02 70","29.83","10.00","65","220","29","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/15/20 17:54:02 METAR KPHL 152254Z 22018G25KT 10SM FEW070 28/11 A2986 RMK AO2 SLP111 T02830111 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T18:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.85","55","80","0.00","","+0.04","6","42","29.85","FEW:02 150","29.82","10.00","65","210","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11605/15/20 18:54:02 METAR KPHL 152354Z 21012KT 10SM FEW150 27/13 A2985 RMK AO2 SLP108 T02670128 10294 20267 56013 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T19:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.86","57","77","0.00","","","","50","29.85","SCT:04 150","29.83","10.00","65","200","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/15/20 19:54:01 METAR KPHL 160054Z 20010KT 10SM SCT150 25/14 A2986 RMK AO2 SLP109 T02500139","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
